id;title;description;release_year;age_certification;runtime;genre;countries;imdb_score;imdb_votes;cast
tm2244;The 'Burbs;When secretive new neighbors move in next door, suburbanite Ray Peterson and his friends let their paranoia get the best of them as they start to suspect the newcomers of evildoings and commence an investigation. But it's hardly how Ray, who much prefers drinking beer, reading his newspaper and watching a ball game on the tube expected to spend his vacation.;1989;PG;102;thriller;US;6.8;78406.0;Tom Hanks, Bruce Dern, Carrie Fisher, Rick Ducommun, Wendy Schaal, Corey Feldman, Courtney Gains, Henry Gibson, Gale Gordon, Dick Miller, Robert Picardo, Theodore Gottlieb, Franklyn Ajaye, Cory Danziger, Rance Howard, Heather Haase, Nicky Katt, Bill Stevenson, Gary Hays, Kevin Gage, Dana Olsen, Brenda Benner, Patrika Darbo, Sonny Carl Davis, Moosie Drier, Leigh French, Archie Hahn, Billy Jayne, Phyllis Katz, Jeffrey Kramer, Lynne Marie Stewart, Arnold F. Turner, Gigi Vorgan, Carey Scott, Tony Westbrook, Darla, Joe Dante
tm155460;Rocky V;A lifetime of taking shots has ended Rocky’s career, and a crooked accountant has left him broke. Inspired by the memory of his trainer, however, Rocky finds glory in training and takes on an up-and-coming boxer.;1990;PG-13;104;drama;US;5.3;141682.0;"Sylvester Stallone, Talia Shire, Burt Young, Richard Gant, Tommy Morrison, Sage Stallone, Burgess Meredith, Tony Burton, Jimmy Gambina, Delia Sheppard, Mike Girard Sheehan, Michael Anthony Williams, Kevin Connolly, Elisebeth Peters, Hayes Swope, Nicky Blair, Jodi Letizia, Christopher Avildsen, Jonathan Avildsen, Don Sherman, Stu Nahan, Al Bernstein, James Binns, Meade Martin, Michael Buffer, Albert J. Myles, Jane Marla Robbins, Ben Geraci, Clifford C. Coleman, Lou Fillipo, Frank Cappuccino, Lauren K. Woods, Robert Seltzer, Albert S. Meltzer, J.J. Clark, Stanley R. Hochman, Elmer Smith, Henry D. Tillman, Stan Ward, Brian Phelps, Mark Thompson, Paul Cain, Kent H. Johnson, Cindy Roberts, Patrick Cronin, Helena Carroll, Tony Munafo, Bob Vasquez, ""Richard Dub Wright"", Susan Persily, John Cahill, LeRoy Neiman, Michael Pataki, Jennifer Flavin, Tricia Flavin, Julie Flavin, Bob Giovane, Carol A. Ready, Katharine Margiotta, Jeff Langton, Joe Sabatino, Danny Epper, Del Weston, Mel Scott-Thomas, Billy D. Lucas, Curtis Jackson, Dale Jacoby, Clay Hodges, Richard C. Oprison, Kevin Bucceroni, ""John DMartin"", Rodney Frazier, Eric Hedgeman, Charles Hines, Kerry Judge, Billy D. Saunders, Lloyd Kaufman, Paul Micale, John G. Avildsen"
tm40803;Twins;Julius and Vincent Benedict are the results of an experiment that would allow for the perfect child. Julius was planned and grows to athletic proportions. Vincent is an accident and is somewhat smaller in stature. Vincent is placed in an orphanage while Julius is taken to a south seas island and raised by philosophers. Vincent becomes the ultimate low life and is about to be killed by loan sharks.;1988;PG;106;comedy;US;6.1;129240.0;"Arnold Schwarzenegger, Danny DeVito, Kelly Preston, Chloe Webb, Bonnie Bartlett, Marshall Bell, Trey Wilson, David Caruso, ""Hugh OBrian"", Tony Jay, Nehemiah Persoff, Maury Chaykin, Tom McCleister, David Efron, Peter Dvorsky, Robert Harper, Rosemary Dunsmore, Lora Milligan, Richard deFaut, Richard Portnow, S.A. Griffin, Billy D. Lucas, Lew Hopson, Frances Bay, Marvin J. McIntyre, Cary-Hiroyuki Tagawa, Wayne Grace, Thomas Wagner, Jay Arlen Jones, Ty Granderson Jones, Elizabeth Kaitan, Tom Platz, Roger Callard, Jason Reitman, Catherine Reitman, Dendrie Taylor, Sven-Ole Thorsen, Gus Rethwisch, Linda Porter, Bruce McBroom, Joe Medjuck, Frank Davis, John Michael Bolger, Steve Reevis, Jeff Beck, Terry Bozzio, Tony Hymas, Nicolette Larson, Jill Avery, Dustin Amy, Heather Graham, Peter Kent, Raymond Storti, Ivan Reitman"
tm13;Out of Africa;Out of Africa tells the story of the life of Danish author Karen Blixen, who at the beginning of the 20th century moved to Africa to build a new life for herself. The film is based on the autobiographical novel by Karen Blixen from 1937.;1986;PG;161;drama;US;7.1;81880.0;Robert Redford, Meryl Streep, Klaus Maria Brandauer, Michael Kitchen, Malick Bowens, Michael Gough, Suzanna Hamilton, Rachel Kempson, Graham Crowden, Leslie Phillips, Shane Rimmer, Joseph Thiaka, Stephen Kinyanjui, Mike Bugara, Job Seda, Mohammed Umar, Donal McCann, Kenneth Mason, Tristram Jellinek, Stephen B. Grimes, Annabel Maule, Benny Young, Sbish Trzebinski, Allaudin Qureshi, Niven Boyd, Iman, Abdulla Sunado, Amanda Parkin, Muriel Gross, Ann Palmer, Keith Pearson, Sydney Pollack
tm144353;Parenthood;The story of the Buckman family and friends, attempting to bring up their children. They suffer/enjoy all the events that occur: estranged relatives, the 'black sheep' of the family, the eccentrics, the skeletons in the closet, and the rebellious teenagers.;1989;PG-13;124;comedy;US;7.1;51875.0;Steve Martin, Mary Steenburgen, Dianne Wiest, Jason Robards, Rick Moranis, Tom Hulce, Martha Plimpton, Keanu Reeves, Harley Jane Kozak, Dennis Dugan, Joaquin Phoenix, Eileen Ryan, Helen Shaw, Jasen Fisher, Paul Linke, Alisan Porter, Zachary La Voy, Ivyann Schwan, Alex Burrall, Lowell Ganz, Rance Howard, Max Elliott Slade, Clint Howard, Lamont Lofton, Erika Rafuls, Jordan Kessler, Billy Cohen, Isabel Cooley, Walter von Huene, Ron Howard
tm119312;Legal Eagles;District Attorney Tom Logan is set for higher office, at least until he becomes involved with defence lawyer Laura Kelly and her unpredictable client Chelsea Deardon. It seems the least of Chelsea's crimes is the theft of a very valuable painting, but as the women persuade Logan to investigate further and to cut some official corners, a much more sinister scenario starts to emerge.;1986;PG;116;comedy;US;6.0;11350.0;Robert Redford, Debra Winger, Daryl Hannah, Brian Dennehy, Terence Stamp, Steven Hill, David Clennon, John McMartin, Jennifer Dundas, Roscoe Lee Browne, Christine Baranski, Sara Botsford, David Hart, James Hurdle, Gary Klar, Christian Clemenson, Bart Burns, Bruce French, Lynn Hamilton, Paul Jabara, Chevi Colton, Annie Abbott, Kristine Sutherland, Everett Quinton, Peter Boyden, Thomas Barbour, Mary Griffin, Vincent Guastaferro, Burke Byrnes, Brian Doyle-Murray, Grant Heslov, Shannon Wilcox, Kevin Hagan, Liz Sheridan, Ivan Reitman
tm117580;She's Gotta Have It;"The story of Nola Darling's simultaneous sexual relationships with three different men is told by her and by her partners and other friends. All three men wanted her to commit solely to them; Nola resists being ""owned"" by a single partner.";1986;R;84;comedy;US;6.8;15202.0;Tracy Camilla Johns, Tommy Redmond Hicks, John Canada Terrell, Spike Lee, Raye Dowell, Joie Lee, S. Epatha Merkerson, Bill Lee, Cheryl Burr, Aaron Dugger, Stephanie Covington, Renata Cobbs, Cheryl D. Singleton, Monty Ross, Tiziano Cortini, Erik Dellums, Reginald Hudlin, Eric Payne, Gerard Brown, Ernest R. Dickerson, Eric Wilkins, Fab 5 Freddy, Scott Sillers, Geoffrey Garfield, Kathy Banks, Steve Nicks, Steve Ning, Spike Lee
tm24110;Strange Voices;A family begins to fall apart when their eldest daughter is diagnosed with schizophrenia.;1987;;100;drama;US;6.2;388.0;Nancy McKeon, Valerie Harper, Stephen Macht, Tricia Leigh Fisher, Millie Perkins, Robert Krantz, Robin Morse, Jack Blessing, Marta Kristen, Heidi Schooler, Molly McClure, Gerald Hiken, Fay Hauser, Gary Bisig, Micah Grant, Nomi Mitty, William Wintersole, Christine Avila, Fred Ponzlov, Madeleine Swift, Charles Walker, Ethel Winant, Gloria Camden, Robert Crow, Art Bradford, David Blatt, Jeff Kizer, Danny McCoy Jr., Arthur Allan Seidelman
tm157853;In Defense of a Married Man;When a defense lawyer's adulterous husband becomes the prime suspect in the murder of the woman he was cheating with, his wife chooses to defend him. Can she overcome his betrayal while searching for the truth?;1990;;94;drama;US;5.5;220.0;Judith Light, Michael Ontkean, Jerry Orbach, Johnny Galecki, Cynthia Sikes, Gema Zamprogna, Patricia Hamilton, Pat Corley, Nicholas Campbell, John Colicos, Tony Rosato, Colin Fox, David Hemblen, Errol Slue, Jonathan Welsh, Frank Adamson, Karen Kennedy, Elizabeth Lennie, Marc Gomes, Allan Aarons, Matt Birman, Scott Wickware, Joel Oliansky
tm127515;The Four Seasons;Three middle-aged wealthy couples take vacations together in Spring, Summer, Autumn and Winter. Along the way we are treated to mid-life, marital, parental and other crises.;1981;PG;107;romance;US;6.8;5093.0;Alan Alda, Carol Burnett, Len Cariou, Sandy Dennis, Rita Moreno, Jack Weston, Bess Armstrong, Elizabeth Alda, Beatrice Alda, Robert Hitt, Kristi McCarthy, David Stackpole, Alan Alda
tm133914;Parrot Sketch Not Included: Twenty Years of Monty Python;"Steve Martin presents selected sketches from ""Monty Python's Flying Circus (1969)"". It's the well known sketches, though the parrot sketch is not included. Steve Martin has some funny comments on the Pythons.";1989;;72;comedy;GB;8.1;1555.0;Graham Chapman, John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin, Steve Martin, Ian MacNaughton
tm52274;The Little Wars;Beirut resident Soraya is drawn to two men: daredevil photographer Nabil and Talal, who must embrace his feudal heritage when his father is kidnapped.;1983;;108;drama;LB, FR;6.4;161.0;Soraya Khoury, Nabil Ismaïl, Roger Hawa, Reda Khoury, Youcef Hosni, Maroun Bagdadi
tm49037;Mobile Suit Gundam III: Encounters in Space;Amuro Ray and the rest of the White Base crew, now denominated the 13th Autonomous Corps, return to outer space to support the rest of the Earth Federation forces for the decisive battle against the Duchy of Zeon's forces.;1982;R;144;animation;JP;7.6;1322.0;Toru Furuya, Shuichi Ikeda, Hirotaka Suzuoki, Kiyonobu Suzuki, Fuyumi Shiraishi, Keiko Han, Banjo Ginga, Mami Koyama, Yasuo Matsumura, Toshio Furukawa, Rumiko Ukai, Hidekatsu Shibata, Makio Inoue, Yō Inoue, Yoshiyuki Tomino
tm62924;Monty Python Live at the Hollywood Bowl;Monty Python perform many of their greatest sketches at the Hollywood Bowl, including several from pre-Python days.;1982;R;77;comedy;GB;7.9;15393.0;Terry Gilliam, John Cleese, Graham Chapman, Eric Idle, Terry Jones, Michael Palin, Neil Innes, Carol Cleveland, Terry Hughes, Ian MacNaughton
tm147829;Unspeakable Acts;Two psychologists try to demonstrate that a man is a pedophile and has abused many children.;1990;;100;drama;US;6.1;494.0;Jill Clayburgh, Brad Davis, Sam Behrens, Gary Frank, James Handy, Mark Harelik, Season Hubley, Terence Knox, Joseph Mazzello, John Mazzello, Linda Otto
tm125985;Mobile Suit Gundam II: Soldiers of Sorrow;After managing to survive attacks by Zeon's Char Aznable and Garma Zabi, the crew of Federation warship White Base and its mobile suits must battle Zeon forces through Asia, Europe, and the Atlantic Ocean if they are to reach Earth Federation's headquarters alive. During that process many of its crewmembers must overcome their fears, losses, immaturities, and insecurities in order to survive.;1981;PG-13;135;animation;JP;7.2;1378.0;Toru Furuya, Shuichi Ikeda, Hirotaka Suzuoki, Fuyumi Shiraishi, Kiyonobu Suzuki, Masashi Hirose, Shozo Iizuka, Kaneto Shiozawa, Yumi Nakatani, Yasuo Matsumura, Keiko Toda, Toshio Furukawa, Rumiko Ukai, Yō Inoue, Yoshiyuki Tomino
tm40103;Mobile Suit Gundam: Char's Counterattack;In UC 0093, the Federation has recovered from its defeat and has created a new anti-colonial special forces unit to deal with rebel forces: Londo Bell. Elsewhere in space, Char Aznable re-appears out of self imposed hiding with a declaration that he now commands his own Neo-Zeon movementand intends to force the emigration of Earth's inhabitants to space by bringing about an apocalypse.;1988;;124;animation;JP;7.3;1824.0;Shuichi Ikeda, Toru Furuya, Fuyumi Shiraishi, Hirotaka Suzuoki, Kazue Ikura, Koichi Yamadera, Maria Kawamura, Mayumi Shou, Mitsuki Yayoi, Nozomu Sasaki, Shingo Hiromori, Shinobu Adachi, Yoshiko Sakakibara, Yoshiyuki Tomino
tm159912;Agneepath;"A young boy's father is lynched before his eyes; fifteen years later he returns home for revenge.";1990;;174;drama;IN;7.6;9142.0;Amitabh Bachchan, Mithun Chakraborty, Madhavi, Neelam Kothari, Danny Denzongpa, Archana Puran Singh, Alok Nath, Rohini Hattangadi, Tinnu Anand, Vikram Gokhale, Master Manjunath, Sharat Saxena, Goga Kapoor, Avtar Gill, Aanjjan Srivastav, Bob Christo, Shammi, Pradeep Ram Singh Rawat, Shakti Kapoor, Deepak Shirke, Sudhir Pandey, Mukul Anand
tm126769;Waiting for the Hearse;Mama Cora, who is almost eighty years old, has three sons and a daughter. She lives with one of them, who has serious financial problems. The family meets one day to celebrate an anniversary meal, and that is when the problem arises: which of them will take care of her?;1985;;87;comedy;AR;8.0;6714.0;Luis Brandoni, China Zorrilla, Antonio Gasalla, Julio De Grazia, Betiana Blum, Juan Manuel Tenuta, Mónica Villa, Enrique Pinti, Darío Grandinetti, Cecilia Rossetto, Andrea Tenuta, Lidia Catalano, Clotilde Borella, José Andrada, Miguel Ángel Porro, Gofredo Colombo, Juan Acosta, José Andrada, Alejandro Doria
tm114356;The George McKenna Story;Washington plays a school principal in a tough inner city Los Angeles high school out to rid it of drugs, gangs, low moral of teachers, and restore educational values.;1986;;100;drama;US;6.0;974.0;Denzel Washington, Lynn Whitfield, Earl Billings, Ray Buktenica, Akosua Busia, Richard Masur, Virginia Capers, J.A. Preston, Bill Henderson, Brent Jennings, Michael Milburn, Barbara Townsend, Terrance Ellis, Michael C. Matthews, Ken Sagoes, Eric Laneuville
tm137013;The Ryan White Story;The story of Ryan White, a 13-year-old haemophiliac who contracted AIDS from factor VIII, which was used to control this disorder.;1989;;102;drama;US;7.2;903.0;Judith Light, Michael Bowen, Nikki Cox, George Dzundza, Sarah Jessica Parker, Mitchell Ryan, Peter Scolari, Grace Zabriskie, George C. Scott, Kathy Wagner, Casey Ellison, Mark Joy, Ryan White, Lukas Haas, Sue Satoris, John Herzfeld
tm52815;Disco Dancer;Anil, a street singer, is humiliated and driven out of Bombay along with his mother. However, he soon becomes a famous performer but the enemies from his past try to destroy his hard-earned career.;1982;;134;drama;IN;6.4;1548.0;Mithun Chakraborty, Kim, Rajesh Khanna, Om Shivpuri, Karan Razdan, Kalpana Iyer, Om Puri, Gita Siddharth, Yusuf Khan, Bob Christo, Master Chhotu, Baby Pinky, Janki Das, Amarnath Mukherjee, Chandrashekhar, Gauri Verma, Sunil Dhawan, Avtar Singh Gullu, Harbans Darshan M. Arora, Tyrone Aviet, Yunus Parvez, Tun Tun, Yasmin, Bina, Vee Suri, Anjuman, Priyanka Upendra, Babbar Subhash
tm94651;Dostana;Two close friends decide to enter law enforcement, one as a police officer, the other as a lawyer, but their friendship begins to unravel when they both fall in love with the same woman.;1982;;161;drama;IN;1.7;26.0;Amitabh Bachchan, Shatrughan Sinha, Zeenat Aman, Prem Chopra, Amrish Puri, Helen, Pran, Gajanan Jagirdar, Sajjan, Iftekhar, K.N. Singh, Trilok Kapoor, Abhimanyu Sharma, Goga Kapoor, Mac Mohan, Paintal, Jagdish Raj, Yunus Parvez, Sudhir, Sharat Saxena, Ruby Myers, Mohan Sherry, Sudha Chopra, Vikas Anand, Birbal, Harbans Darshan M. Arora, Jennifer Stone, Raj Kumar Kapoor, Raj Khosla
tm446654;Mujrim;The film follows the story of Shankar, who is regarded as a criminal by society after being in jail for ten years since childhood.;1989;;162;drama;IN;5.5;232.0;Mithun Chakraborty, Madhuri Dixit, Nutan, Shakti Kapoor, Amrish Puri, Sharat Saxena, Pallavi Joshi, Johnny Lever, Kunickaa Sadanand, Jagdeep, Gulshan Grover, Umesh Mehra
tm172482;Sohni Mahiwal;Shahjada Ijjat Beg comes to India with his caravan and settles in a town in Gujrat. Here he falls in love with Sohani, who keeps a shop in metal pots. Ijjat Beg buys pot from her with whatever money he had and they were attracted to each other. Sohni dispensed with her servant and kept Ijjat Beg instead. This gave them more opportunity to meet. This was a scandal in the town and Sohni was perforce married to Rehaman who was slightly off his head. Sohni continued her meeting Ijjat Beg who went out fishing. When the atmosphere became to hot for them they jointly took a water grave for their love.;1985;;160;drama;IN;6.1;297.0;Sunny Deol, Poonam Dhillon, Gulshan Grover, Tanuja, Shammi Kapoor, Pran, Rakesh Bedi, Zeenat Aman, Latif Faiziyev, Umesh Mehra
tm157603;Dil;Raja lives a poor lifestyle along with his dad, Hazariprasad and mom. He attends college where he has several run-ins with wealthy fellow-collegian, Madhu Mehra. Matters escalate to such an extent that she accuses him of sexually molesting her. When his dad comes to know, he decides to seize this chance to get rich quickly, masquerades as a wealthy businessman, approaches Mr. Mehra, and arranges for their children to get married. Murphy's law prevails at the time of the engagement - changing everyone's lives forever.;1990;;172;drama;IN;6.6;5467.0;Aamir Khan, Madhuri Dixit, Saeed Jaffrey, Anupam Kher, Padmarani, Shammi, Deven Verma, Adi Irani, Indra Kumar
